,quantity,slug,_id,name,price,sellerId,selectedVariation.color.name,selectedVariation.color.hex,selectedVariation.images,selectedVariation._id,selectedVariation.size,selectedVariation.stockTecidos,selectedVariation.tecidos._id,selectedVariation.tecidos.tecidosImages,selectedVariation.tecidos.name,associatedProduct,createdAt
3271,1,vestido-retinho-longo,624f68264abcd30018c1e039,Vestido Retinho Longo,24700,5caf95599eebb200176e2999,Azul céu,#A9C3DC,['products/166983146492916-enika.jpg'],63879b28d347d20016db1bbd,P,True,6215302ab843910018a73bcf,tecidos/16473661442733-enika.jpeg,Linho Azul Céu,,2022-11-30 18:39:28.573000+00:00
3272,1,macaquinho-plim-em-linho,637676f07945120016cc6ecc,Macaquinho Plim em Linho,22700,5caf95599eebb200176e2999,Amarelo,#FFBC00,"['products/166870808138414-enika.jpg', 'products/166870808200015-enika.jpg', 'products/166870808218616-enika.jpg', 'products/166870808244517-enika.jpg', 'products/166870808259518-enika.jpg']",637676f07945120016cc6ecd,GG,False,5f4bc2b924fc6f0017b81c8f,tecidos/16205222649301-enika.jpg,Linho Amarelo,,2022-11-30 18:57:41.213000+00:00
3273,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,19800,5caf95599eebb200176e2999,Azul marinho,#131335,"['products/166698166772423-enika.jpg', 'products/166698166813424-enika.jpg', 'products/166698166825325-enika.jpg', 'products/166698166834326-enika.jpg', 'products/166698166841927-enika.jpg', 'products/166698166846128-enika.jpg']",635c1f22421f6b00162c254c,GG,True,6352fc075c64890016144842,tecidos/16663828560361-enika.jpg,Lino Azul Marinho,,2022-11-30 18:57:41.213000+00:00
3274,1,macacao-branda,5ea8bf5b0c86ff0017dbf70b,Macacão Mellow,27800,5caf95599eebb200176e2999,Azul marinho,#131335,['products/166983296814317-enika.jpg'],6387a107d347d20016db20a0,GG,True,6352fc075c64890016144842,tecidos/16663828560361-enika.jpg,Lino Azul Marinho,,2022-11-30 18:57:41.213000+00:00
3275,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,26700,5caf95599eebb200176e2999,Azul marinho,#131335,"['products/166698265978429-enika.jpg', 'products/166698266021130-enika.jpg', 'products/166698266038431-enika.jpg', 'products/166698266051632-enika.jpg', 'products/166698266056633-enika.jpg', 'products/166698266062134-enika.jpg']",634ebb9f87d27d001609e4bc,P,True,6352fc075c64890016144842,tecidos/16663828560361-enika.jpg,Lino Azul Marinho,,2022-11-30 19:40:22.137000+00:00
3276,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Azul marinho,#131335,['products/166983573871318-enika.jpg'],6387abd9d347d20016db3dce,G,True,6352fc075c64890016144842,tecidos/16663828560361-enika.jpg,Lino Azul Marinho,,2022-11-30 19:40:22.137000+00:00
3277,1,macacao-lua,633b29e59b08d3001605b1c7,Macacão Lua,19800,5caf95599eebb200176e2999,Estampa folhagem barrado,#538247,"['products/166482173517814-enika.jpg', 'products/166482173445712-enika.jpg', 'products/166482173502413-enika.jpg', 'products/166482173525515-enika.jpg', 'products/166482173630716-enika.jpg', 'products/166482173675117-enika.jpg']",633b29e59b08d3001605b1c8,GG,True,6303a7b8991e430016a8d872,tecidos/16611839291761-enika.jpeg,Viscose Estampa Folhagem Barrado,,2022-11-30 20:54:41.897000+00:00
3278,1,macacao-lateral,6064737f9d0ee700171d63fc,Macacão Lateral,36700,5caf95599eebb200176e2999,Azul marinho,#131335,['products/166984251562223-enika.jpg'],6387c652d347d20016db577c,P,True,6352fc075c64890016144842,tecidos/16663828560361-enika.jpg,Lino Azul Marinho,,2022-11-30 21:26:27.077000+00:00
3279,1,macacao-chiara-em-linho,614c6565b7ba7700185f4bab,Macacão Chiara em Linho,25800,5caf95599eebb200176e2999,Rosa,#E5A697,"['products/16323966464951-enika.jpg', 'products/16323966471982-enika.jpg', 'products/16323966474143-enika.jpg', 'products/16323966475284-enika.jpg', 'products/16323966476115-enika.jpg', 'products/16323966476976-enika.jpg']",614c6565b7ba7700185f4bac,M,True,607d91e36d347d00176abc81,tecidos/16188420834471-enika.jpg,LINHO Rose,,2022-11-30 21:28:12.111000+00:00
3280,1,macacao-transpasse-saruel,62f6b9c86410950016648810,Macacão Transpasse Saruel ,36600,5caf95599eebb200176e2999,Verde,#8FBFA8,"['products/16603365855631-enika.jpg', 'products/16605884304996-enika.jpg', 'products/16605884309347-enika.jpg', 'products/16605884310908-enika.jpg', 'products/16605884312209-enika.jpg', 'products/166058843124910-enika.jpg']",62f6b9c86410950016648811,GG,True,6282b911ebff8b001600dda2,tecidos/16529872408954-enika.jpg,Moletinho Verde,6078b579f57a7b0017f69612,2022-11-30 21:28:12.111000+00:00
3281,1,camiseta-onca,62583cac4a784400183ec06e,Camiseta Onça,14800,5caf95599eebb200176e2999,Estampa onça,#000000,"['products/16499498696567-enika.jpg', 'products/16499498703218-enika.jpg', 'products/164994987054910-enika.jpg', 'products/164994987086911-enika.jpg', 'products/16563625927149-enika.jpg', 'products/166420776653512-enika.jpg']",62583cac4a784400183ec06f,PP,True,62153667b843910018a73bd1,tecidos/164555735199210-enika.jpg,Viscose Estampa Onça,,2022-11-30 21:58:41.088000+00:00
3282,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,19800,5caf95599eebb200176e2999,Cidra,#9AC667,['products/166984696820825-enika.jpg'],6387d7b6d347d20016db617a,GG,True,6386469c5923440016e1a8f8,tecidos/166974433739214-enika.jpeg,Linho cidra,,2022-11-30 22:29:05.817000+00:00
3283,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,26700,5caf95599eebb200176e2999,Cidra,#9AC667,['products/166984700180126-enika.jpg'],6387d7d8d347d20016db62b5,GG,True,6386469c5923440016e1a8f8,tecidos/166974433739214-enika.jpeg,Linho cidra,,2022-11-30 22:29:05.817000+00:00
3284,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,19800,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg']",5e1f698cfb9bc20017fe99a2,P,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-11-30 23:52:54.028000+00:00
3285,1,short-comphy-em-linho,61409be423709700183745b4,Short Comphy em Linho,18900,5caf95599eebb200176e2999,Branco,#FBFBFB,"['products/166930594729736-enika.jpg', 'products/166930594773237-enika.jpg', 'products/166930594805738-enika.jpg', 'products/166930594834939-enika.jpg', 'products/166930594853440-enika.jpg', 'products/166930594870741-enika.jpg']",6140ad172370970018374708,G,True,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2022-12-01 00:15:00.002000+00:00
3286,1,top-gege,631b85dc88148100161bc78b,Top Gege,13800,5caf95599eebb200176e2999,Coral,#FFBD9D,"['products/166274812565910-enika.jpg', 'products/166274812630311-enika.jpg', 'products/166274812663712-enika.jpg', 'products/166274812668113-enika.jpg', 'products/166274812686414-enika.jpg', 'products/166274812747515-enika.jpg']",631b85dc88148100161bc78c,G,True,62fa751f70cb9e0016f9dc05,tecidos/16605811519003-enika.jpeg,Viscose Coral,,2022-12-01 02:38:23.010000+00:00
3287,1,calca-slip-linho,62f6921ff4b6d90016bc5779,Calça Slip Linho,27800,5caf95599eebb200176e2999,Amarelo,#FFBC00,"['products/166379295983556-enika.jpg', 'products/166379296043357-enika.jpg', 'products/166379296060558-enika.jpg', 'products/166379296074659-enika.jpg', 'products/166379296087660-enika.jpg', 'products/166379296098961-enika.jpg']",631b673a88148100161bbc4e,M,True,5f4bc2b924fc6f0017b81c8f,tecidos/16205222649301-enika.jpg,Linho Amarelo,62aa3ab4e929ca0016d40329,2022-12-01 02:38:23.010000+00:00
3288,1,calca-pantacourt-pantalona-em-linho,5caf9e409eebb200176e29db,Calça Pantacourt Pantalona em Linho,24700,5caf95599eebb200176e2999,Azul céu,#A9C3DC,"['products/16476393818047-enika.jpg', 'products/16476393824679-enika.jpg', 'products/164763938247410-enika.jpg', 'products/164763938261411-enika.jpg', 'products/164763938262812-enika.jpg']",620e9c0023bde80018ff7eb4,M,True,6215302ab843910018a73bcf,tecidos/16455557544389-enika.jpeg,Linho Azul Céu,,2022-12-01 02:38:23.010000+00:00
3289,1,vestido-fendas,5f941b64e025390017714151,Vestido Fendas,24800,5caf95599eebb200176e2999,Vermelho,#FF0000,"['products/162920678328716-enika.jpg', 'products/162920678409717-enika.jpg', 'products/162920678431218-enika.jpg', 'products/162920678471419-enika.jpg', 'products/162920678491720-enika.jpg', 'products/162920678513121-enika.jpg']",611bb8fe68f7b20018c0b346,PP,True,6116c948955542001766cc3e,tecidos/16288832939122-enika.jpg,Linho Vermelho,,2022-12-01 12:45:14.516000+00:00
3290,1,blusa-plis,6115777f82e92400178037c3,Blusa Plis em Linho,14700,5caf95599eebb200176e2999,Preto,#000000,['products/16699228832271-enika.jpeg'],638900427fad21001657743e,GG,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-01 21:23:29.342000+00:00
3291,1,calca-pantacourt-pantalona-em-linho,5caf9e409eebb200176e29db,Calça Pantacourt Pantalona em Linho,24700,5caf95599eebb200176e2999,Preto,#000000,"['products/16180888152131-enika.jpg', 'products/16180888162432-enika.jpg', 'products/16180888164133-enika.jpg', 'products/16180888167224-enika.jpg']",5dfb78891e7b2600177c95db,GG,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-01 21:23:29.342000+00:00
3292,1,saia-jaque,61aa83ce9116b40018705f13,Saia Jaque,15800,5caf95599eebb200176e2999,Preto,#000000,"['products/164815329674732-enika.jpg', 'products/164815329690933-enika.jpg', 'products/164815329709334-enika.jpg', 'products/164815329722735-enika.jpg', 'products/164815329726736-enika.jpg', 'products/164815329729037-enika.jpg']",6238ba6657d9760018cc43c1,GG,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-01 21:23:29.342000+00:00
3293,1,calca-pantacourt-pantalona-em-linho,5caf9e409eebb200176e29db,Calça Pantacourt Pantalona em Linho,24700,5caf95599eebb200176e2999,Preto,#000000,"['products/16180888152131-enika.jpg', 'products/16180888162432-enika.jpg', 'products/16180888164133-enika.jpg', 'products/16180888167224-enika.jpg']",5dfb78891e7b2600177c95db,M,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-02 09:36:12.177000+00:00
3294,1,biquini-corte,6175bcabc187f50018a6ca0c,Biquini Corte ,14900,5caf95599eebb200176e2999,Bordô,#940D3F,"['products/16351059638312-enika.jpg', 'products/16351059641453-enika.jpg', 'products/163535734810713-enika.jpg', 'products/163535734879514-enika.jpg', 'products/163535734900815-enika.jpg']",6175bcabc187f50018a6ca0d,M,True,62168e5b37a17800186b9a58,tecidos/164564540425637-enika.jpg,Malha Biquini Risco,,2022-12-02 09:36:12.177000+00:00
3295,1,macacao-meka,6197ec077f95950018234fd1,Macacão Meka ,31900,5caf95599eebb200176e2999,Natural,#DCD2BE,"['products/164307275229213-enika.jpg', 'products/164307275277514-enika.jpg', 'products/164307275309515-enika.jpg', 'products/164307275326616-enika.jpg', 'products/164307275342217-enika.jpg', 'products/164307275359018-enika.jpg']",61ef4cef9d4d210018644763,M,True,5fc7ab23588c8d00175e065a,tecidos/16456207709717-enika.jpeg,Linho Natural,,2022-12-02 14:35:35.954000+00:00
3296,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,29700,5caf95599eebb200176e2999,Preto,#000000,"['products/157928274551722-mcsaruelpreto1.jpg', 'products/157928274911323-mcsaruelpreto2.jpg', 'products/157928275124324-mcsaruelpreto3.jpg', 'products/16205340016213-enika.jpg', 'products/16205340023554-enika.jpg', 'products/16205340026125-enika.jpg']",5e21f13803524900178ffc8f,G,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-02 21:24:50.082000+00:00
3297,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,27800,5caf95599eebb200176e2999,Cobre,#AD5910,"['products/166440373744714-enika.jpg', 'products/166440373792115-enika.jpg', 'products/166440373871416-enika.jpg', 'products/166440373887617-enika.jpg', 'products/166440374046218-enika.jpg', 'products/16644876522692-enika.jpg']",6334c915643681001637fa04,PP,True,632b44932af2b3001663c02e,tecidos/16637799881665-enika.jpeg,Linho Cobre,,2022-12-03 20:16:05.068000+00:00
3298,1,calca-wide-pronta-entrega,632dee880b35b70016b56391,Calça Wide Pronta-entrega,29800,5caf95599eebb200176e2999,Terra rosa,#E67E7E,"['products/16630789788139-enika.jpg', 'products/166308738453211-enika.jpg', 'products/166308738531012-enika.jpg', 'products/166308738599913-enika.jpg', 'products/166308738678914-enika.jpg', 'products/166308738794115-enika.jpg']",632dee880b35b70016b56392,P,False,625ee46662b713001828f881,tecidos/165038952379020-enika.jpg,Linho Terra Rosa,62fbcae9d5ab1d001685ea92,2022-12-03 20:25:21.362000+00:00
3299,1,calca-gode-festi,6254b128bff6d9001856eda6,Calça Godê Festi,23800,5caf95599eebb200176e2999,Preto,#000000,"['products/16503849362833-enika.jpg', 'products/16503849367904-enika.jpg', 'products/16503849368515-enika.jpg', 'products/16503849369856-enika.jpg', 'products/16503849370117-enika.jpg', 'products/16503849371558-enika.jpg']",6254b128bff6d9001856eda7,G,True,6216248537a17800186b973c,tecidos/16456183096011-enika.jpg,Viscose Preta,,2022-12-04 17:22:48.477000+00:00
3300,1,calca-jogger-onca-azul,62aa2843e929ca0016d3f5c5,Calça Jogger Onça Azul,19700,5caf95599eebb200176e2999,Estampa onça azul,#77CAFF,"['products/165531884622612-enika.jpg', 'products/165531884658213-enika.jpg', 'products/165531884675314-enika.jpg', 'products/165531884695915-enika.jpg', 'products/165531884700716-enika.jpg', 'products/165532056474217-enika.jpg']",62aa2843e929ca0016d3f5c6,G,True,6216426e37a17800186b98db,tecidos/164563187140621-enika.jpeg,Viscose Onça Azul,,2022-12-04 17:22:48.477000+00:00
3301,1,vestido-lina-em-linho,61d5fa77ba27970018ea27a3,Vestido Lina em Linho,29800,5caf95599eebb200176e2999,Branco,#E8E8E8,"['products/16414132404127-enika.jpg', 'products/16414132404198-enika.jpg', 'products/16414132404339-enika.jpg', 'products/164141324055810-enika.jpg', 'products/164141324056611-enika.jpg', 'products/164141324058712-enika.jpg']",61d5fa77ba27970018ea27aa,G,True,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2022-12-04 20:58:17.197000+00:00
3302,1,saia-jaque,61aa83ce9116b40018705f13,Saia Jaque,15800,5caf95599eebb200176e2999,Preto,#000000,"['products/164815329674732-enika.jpg', 'products/164815329690933-enika.jpg', 'products/164815329709334-enika.jpg', 'products/164815329722735-enika.jpg', 'products/164815329726736-enika.jpg', 'products/164815329729037-enika.jpg']",6238ba6657d9760018cc43c1,P,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-04 21:19:33.626000+00:00
3303,1,vestido-gode,5f72694dae43a7001722863c,Vestido Godê,29700,5caf95599eebb200176e2999,Vermelho,#FF0000,"['products/160702312907125-enika.jpg', 'products/160702312983926-enika.jpg', 'products/160702313031027-enika.jpg', 'products/160702313077028-enika.jpg', 'products/160702313121829-enika.jpg', 'products/160702313167630-enika.jpg']",5fc93a18e8b93400179d182b,G,True,6116c948955542001766cc3e,tecidos/16288832939122-enika.jpg,Linho Vermelho,,2022-12-05 00:51:32.389000+00:00
3304,1,quimono-estampado-2,5faf0352e4b42100173b72e5,Quimono Estampado,14700,5caf95599eebb200176e2999,Estampa calêndula,#D8453E,['products/16702574760155-enika.jpeg'],638e1b4325bc590016bbbcd5,U,True,6303aa86991e430016a8d903,tecidos/16611846468913-enika.jpeg,Viscose Estampa Calêndula,,2022-12-05 16:29:53.444000+00:00
3305,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,27800,5caf95599eebb200176e2999,Cobre,#AD5910,"['products/166440373744714-enika.jpg', 'products/166440373792115-enika.jpg', 'products/166440373871416-enika.jpg', 'products/166440373887617-enika.jpg', 'products/166440374046218-enika.jpg', 'products/16644876522692-enika.jpg']",6334c915643681001637fa04,M,True,632b44932af2b3001663c02e,tecidos/16637799881665-enika.jpeg,Linho Cobre,,2022-12-05 20:00:27.632000+00:00
3306,1,vestido-recortes-kanario,6185ddb9fab9560018a0edda,Vestido Recortes,18900,5caf95599eebb200176e2999,Amarelo,#FFE500,"['products/16361630024578-enika.jpg', 'products/16361630026599-enika.jpg', 'products/163616300305310-enika.jpg', 'products/163616300326011-enika.jpg', 'products/163616300343712-enika.jpg', 'products/164571363431414-enika.jpg']",6185ddb9fab9560018a0eddb,M,True,62164d2337a17800186b9902,tecidos/164562870772915-enika.jpg,Viscose Kanário,,2022-12-05 20:00:27.632000+00:00
3307,1,biquini-corte,6175bcabc187f50018a6ca0c,Biquini Corte ,14900,5caf95599eebb200176e2999,Bordô,#940D3F,"['products/16351059638312-enika.jpg', 'products/16351059641453-enika.jpg', 'products/163535734810713-enika.jpg', 'products/163535734879514-enika.jpg', 'products/163535734900815-enika.jpg']",6175bcabc187f50018a6ca0d,M,True,62168e5b37a17800186b9a58,tecidos/164564540425637-enika.jpg,Malha Biquini Risco,,2022-12-06 00:58:25.200000+00:00
3308,1,biquini-tqc-estampa-girafa,6175bfd7c187f50018a6ca35,Biquini TQC | HotPant,14900,5caf95599eebb200176e2999,Dalmata,#000000,['products/163949253053210-enika.jpg'],61b7ca4db050ee00189efd9e,M,True,62168ebe37a17800186b9a59,tecidos/164564566572742-enika.jpg,Malha Biquini Dalmata,,2022-12-06 00:58:25.200000+00:00
3309,1,maio-lib,63791dbdafee9d0016622582,Maiô Lib,16800,5caf95599eebb200176e2999,Estampa lib,#DFDFDF,"['products/16688818545376-enika.jpg', 'products/16688818549877-enika.jpg', 'products/16688818551318-enika.jpg', 'products/16688818552819-enika.jpg', 'products/166888185542410-enika.jpg']",63791dbdafee9d0016622583,M,False,,,,,2022-12-06 00:58:25.200000+00:00
3310,1,top-gege-pronta-entrega,632dd2a00b35b70016b5596f,Top Gege Pronta-entrega,13800,5caf95599eebb200176e2999,Deep sea,#0A77B2,"['products/166378082050020-enika.jpg', 'products/166378082080622-enika.jpg', 'products/166378082081323-enika.jpg', 'products/166378090726525-enika.jpg']",632dd2a00b35b70016b55970,M,False,62fa745a70cb9e0016f9dbf8,tecidos/16605811618574-enika.jpeg,Viscose Deep Sea,631b85dc88148100161bc78b,2022-12-06 10:19:43.724000+00:00
3311,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,29700,5caf95599eebb200176e2999,Preto,#000000,['products/16524640880962-enika.jpg'],627e99a461566700160d3881,P,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-06 11:34:18.725000+00:00
3312,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,19800,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg']",5e1f698cfb9bc20017fe99a2,M,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2022-12-06 15:00:30.613000+00:00
3313,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,29700,5caf95599eebb200176e2999,Verde esperança,#2FAD16,['products/16702540151193-enika.jpg'],638e0dbe25bc590016bbb6aa,G,True,6386476f5923440016e1a99d,tecidos/166974449630415-enika.jpeg,Linho Verde Esperança,,2022-12-06 15:59:10.914000+00:00
3314,1,vestido-lichi-midi,638a2f50cac32e00162e9755,Vestido Lichi Midi,28800,5caf95599eebb200176e2999,Cobre,#A04106,"['products/16700728719036-enika.jpg', 'products/16700728720467-enika.jpg', 'products/16700728721948-enika.jpg', 'products/16700728723439-enika.jpg', 'products/167007287236810-enika.jpg', 'products/167007287238011-enika.jpg']",638a2f50cac32e00162e9756,M,True,5fc7af5b588c8d00175e065d,tecidos/160692207635751-enika.jpg,Viscose Cobre,,2022-12-06 21:39:22.121000+00:00
3315,1,calca-wide,62fbcae9d5ab1d001685ea92,Calça Wide,29800,5caf95599eebb200176e2999,Cobre,#AD5910,"['products/166508056852222-enika.jpg', 'products/166508056783520-enika.jpg', 'products/166508056834621-enika.jpg', 'products/166508056950224-enika.jpg', 'products/166508056954425-enika.jpg', 'products/16703447195341-enika.jpeg']",633f1cf6526aed00162461d5,GG,True,632b44932af2b3001663c02e,tecidos/16637799881665-enika.jpeg,Linho Cobre,,2022-12-07 01:37:12.671000+00:00
3316,1,vestido-lichi,637299d8fb21bd0016ea2f80,Vestido Lichi,27800,5caf95599eebb200176e2999,Cobre,#A04106,"['products/16703297554321-enika.jpg', 'products/16703297555742-enika.jpg', 'products/16703297557193-enika.jpg', 'products/16703297557294-enika.jpg', 'products/16703297557365-enika.jpg', 'products/16703297558756-enika.jpg']",638a2e09cac32e00162e9654,PP,True,5fc7af5b588c8d00175e065d,tecidos/160692207635751-enika.jpg,Viscose Cobre,,2022-12-07 19:57:07.004000+00:00
3317,1,short-comphy-em-linho,61409be423709700183745b4,Short Comphy em Linho,18900,5caf95599eebb200176e2999,Cobre,#AD5910,"['products/166870512897511-enika.jpg', 'products/16687051283078-enika.jpg', 'products/16687051287489-enika.jpg', 'products/166870512889510-enika.jpg', 'products/166870512912012-enika.jpg', 'products/166870512921213-enika.jpg']",63766b667945120016cc68fb,PP,False,632b44932af2b3001663c02e,tecidos/16637799881665-enika.jpeg,Linho Cobre,,2022-12-07 20:32:54.996000+00:00
3318,1,top-cruzado,6344858ce70e6a0016a5632c,Top Cruzado,16800,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/166543502219028-enika.jpg', 'products/166543502629532-enika.jpg', 'products/166543502664133-enika.jpg', 'products/167034010881417-enika.jpg', 'products/16703451424036-enika.jpeg', 'products/16703453028459-enika.jpeg']",6344858ce70e6a0016a5632d,PP,False,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2022-12-07 20:32:54.996000+00:00
3319,1,macacao-chik-pronta-entrega,61ba38211393f00018aeec02,Macacão Chik Pronta-entrega,22800,5caf95599eebb200176e2999,Vermelho,#FF0000,"['products/163967652762315-enika.jpg', 'products/163967652810216-enika.jpg', 'products/163967652859817-enika.jpg', 'products/163967652923918-enika.jpg', 'products/163967652973219-enika.jpg', 'products/163967653021920-enika.jpg']",634446e5e70e6a0016a54e90,M,False,6116c948955542001766cc3e,tecidos/16288832939122-enika.jpg,Linho Vermelho,61b211f195324a0018e40f3e,2022-12-07 20:58:48.779000+00:00
3320,1,conjunto-mica,5fce7c00237eb400176f8b84,Conjunto Mica Linho,35900,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16073676807701-enika.jpg', 'products/16073676817392-enika.jpg', 'products/16073676820423-enika.jpg', 'products/16073676825694-enika.jpg', 'products/16073676830795-enika.jpg', 'products/16073676837546-enika.jpg', 'products/16073676839387-enika.jpg']",5fce7c00237eb400176f8b85,P,True,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2022-12-07 21:49:12.776000+00:00
3321,1,vestido-retinho-linho,619d1ae2dffc3a0018a7d870,Vestido Retinho Linho,17800,5caf95599eebb200176e2999,Branco,#E8E8E8,"['products/163960936447129-enika.jpg', 'products/163960936464530-enika.jpg', 'products/163960936482431-enika.jpg', 'products/163960936498432-enika.jpg', 'products/163960936501133-enika.jpg', 'products/163960936503134-enika.jpg']",61b8a76e2848fc00186d9ad4,M,True,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,6179bd87f5975700182e603b,2022-12-08 00:55:45.785000+00:00
3322,1,vestido-fendas-pronta-entrega,61a8e1e908947700185c4d75,Vestido Fendas Pronta-entrega,24800,5caf95599eebb200176e2999,Vermelho,#FF0000,"['products/162920678328716-enika.jpg', 'products/162920678409717-enika.jpg', 'products/162920678431218-enika.jpg', 'products/162920678471419-enika.jpg', 'products/162920678491720-enika.jpg', 'products/162920678513121-enika.jpg']",63812b262f9d260016c6c0c3,P,False,6116c948955542001766cc3e,tecidos/16288832939122-enika.jpg,Linho Vermelho,5f941b64e025390017714151,2022-12-08 01:01:22.171000+00:00
3323,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,29700,5caf95599eebb200176e2999,Cidra,#9AC667,['products/167044652334939-enika.jpg'],6390fdbaaac27e0016ef7733,G,True,6386469c5923440016e1a8f8,tecidos/166974433739214-enika.jpeg,Linho cidra,,2022-12-08 01:24:12.210000+00:00
3324,1,maio-lib,63791dbdafee9d0016622582,Maiô Lib,16800,5caf95599eebb200176e2999,Estampa lib,#DFDFDF,"['products/16688818545376-enika.jpg', 'products/16688818549877-enika.jpg', 'products/16688818551318-enika.jpg', 'products/16688818552819-enika.jpg', 'products/166888185542410-enika.jpg']",63791dbdafee9d0016622583,GG,False,,,,,2022-12-08 02:45:10.430000+00:00
3325,1,biquini-tqc-estampa-dalmata,6175c09fc187f50018a6ca42,Biquini TQC | Push Up,14900,5caf95599eebb200176e2999,Dalmata,#000000,"['products/16351069755736-enika.jpg', 'products/16351069927617-enika.jpg']",6175c09fc187f50018a6ca43,GG,True,62168ebe37a17800186b9a59,tecidos/164564566572742-enika.jpg,Malha Biquini Dalmata,,2022-12-08 02:45:10.430000+00:00
3326,1,vestido-fendas-pronta-entrega,61a8e1e908947700185c4d75,Vestido Fendas Pronta-entrega,24800,5caf95599eebb200176e2999,Preto,#000000,"['products/160687886812421-enika.jpg', 'products/160687886826122-enika.jpg', 'products/160687886838323-enika.jpg', 'products/160687886851924-enika.jpg', 'products/160687886868225-enika.jpg', 'products/160687886883326-enika.jpg', 'products/160687886897527-enika.jpg']",61a8e1e908947700185c4d76,PP,False,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,5f941b64e025390017714151,2022-12-08 14:24:51.557000+00:00
3327,1,vestido-macaquinho-viscose,61a60ee569e2ca001866dccd,Vestido Macaquinho Viscose,23700,5caf95599eebb200176e2999,V. verde,#4F6549,"['products/166930546761134-enika.jpg', 'products/166930546795735-enika.jpg']",61bb8e4270950e0018bd3cd9,GG,True,621639ee37a17800186b98d5,tecidos/16456237912739-enika.jpg,Viscose Verde,,2022-12-08 16:08:23.430000+00:00
3328,1,vestido-lina-em-linho,61d5fa77ba27970018ea27a3,Vestido Lina em Linho,29800,5caf95599eebb200176e2999,Natural,#DCD2BE,"['products/16414132397831-enika.jpg', 'products/16414132402333-enika.jpg', 'products/16414132402484-enika.jpg', 'products/16414132402645-enika.jpg', 'products/16414132404026-enika.jpg', 'products/167034453597130-enika.jpeg']",61d5fa77ba27970018ea27b0,GG,True,5fc7ab23588c8d00175e065a,tecidos/16456207709717-enika.jpeg,Linho Natural,,2022-12-08 16:08:23.430000+00:00
